	BC-456	BC-457	BC-458	BC-459	BC-460	BC-461	BC-464	BC-465	BC-466	BC-467	BC-468	BC-469	BC-470	BC-471	BC-472	BC-473	BC-474	BC-475	BC-476	BC-477
A8B224	-2.6471247113527	1.45513672230529	-2.57606510743282	-2.64176347106172	1.42060524489258	0.614226932293338	-2.56433377918567	0.551840558472575	1.81152765604142	0.67193914422143	3.13134445271521	-2.50424921518062	1.38038253671156	-2.84115786358222	2.61116821887734	-2.71303075435923	-2.58395020284427	2.00519884805393	-2.63745829154127	-2.6434485895215
A8B225	1.02874363249239	0.0312237362901804	1.01322898002095	-4.06385036550639	-4.08980545294036	0.114746514255069	-3.97686518873463	-4.07693724690804	0.381498374981422	-4.04689788586448	0.178540689687579	-0.00421116584688585	1.47966339173518	-0.651767514538785	-0.998184603416124	-1.11488826983199	-3.99895723306514	0.581106600969713	-4.05902886617506	0.0947171202708506
A8B226	-1.86092265641858	-1.86753153944873	-1.79786408944419	-1.85430009192529	-1.8743167521945	-1.85213325708802	-1.78782509080898	1.34091477563922	3.31679745381072	1.45730143277324	1.45921496653812	-1.73659479930471	-1.88323765428008	-2.02771776080329	1.22032608843146	-1.91592257756576	-1.80461830555152	-1.86883999980705	-1.85059082842844	-1.85575237597967
A8B227	0.572202860936348	0.537821951113741	-2.57447774543027	-2.6401750730176	-2.66337669277545	0.615815291851469	-2.562746609072	-2.65186808663321	2.2096198736122	-2.62504504908363	0.675499768250644	-2.50266306241156	-2.67404824584231	-2.83956668245021	0.428320958932141	-2.71144130238075	-2.58236271306524	0.531386869689879	-2.63586995943991	0.597096591895237
A8B228	1.35948350452523	2.24333089891404	1.70637293701369	-1.85568037692255	-1.87569735501316	1.3999621619579	-1.78920426348756	-1.86576289131112	2.05155778661781	-1.84265099962853	-1.84228751310185	-1.73797305047795	2.17011427407594	0.716296521293167	2.1343343334461	2.5732246948911	-1.80599776779149	1.31819994097627	-1.85197105368973	1.38182407334107
A8B229	-0.306423939761902	0.576920240396548	-3.44708120176309	-3.51865033319379	-3.54385708758028	-3.51591619965111	-3.43427055178774	-0.326061040394551	-3.5875269418019	-3.50219373045705	-3.50173407118175	-3.36850501806891	-3.55489429121506	-3.73418641019306	1.72849423440653	-0.567434928797889	-3.45568638736038	-0.34854881479798	-3.51396929231895	-3.52048223827938
A8B230	0.986755591365162	-3.16277160193996	-3.07706783193654	-3.14656723858583	-3.17106845946229	-3.1439103557229	-3.06463828752777	-3.15891797611169	-3.21313019176716	-3.1305777592534	-3.13013122193945	-3.00088172908872	-0.0436565741580942	-3.35644066501133	-3.1907100244493	-3.22175617096638	-3.08541885817306	1.49944884455682	-3.14201854342004	-3.14834746423965
A8B231	-1.05919616013983	0.379484171799667	2.00186122670421	-4.27232755858463	-4.29850420375942	-1.01601149144615	-4.18456985096594	1.36811653184003	-4.34259170383844	-0.956655825521947	4.89347042021876	-0.211279196261726	-1.17100850716003	-4.49561635692661	-4.31868668602555	-1.32403214857794	-4.20686257197921	-1.10293265056553	-1.00772593771764	2.14212142130814
A8B232	1.35948350452523	-1.86753153944873	1.70775228350975	-1.85430009192529	1.29382127938551	-1.85213325708802	-1.78782509080898	1.34091477563922	3.00447347043212	-1.84127092564074	2.94307156033651	3.11916755658924	-1.88323765428008	-2.02771776080329	2.1343343334461	1.11260835662817	-1.80461830555152	1.31958045758941	-1.85059082842844	-1.85575237597967
A8B233	0.987278808842599	-3.16224416450749	-3.07654081420932	1.02053461561519	-3.17054098300366	-3.1433830080393	0.496780626211256	0.966498459326221	-3.21260670748148	-3.13005047588663	-3.12960394073948	-3.00035511133588	-0.0431332316960591	-3.35591238405971	-3.19018663993774	1.66820299430245	0.385276732638054	-3.16384479994442	-3.14149120481815	0.0911366623211565
A8B234	0.613013211087871	-3.53634600270943	-3.44810372143239	-3.51967349719268	-0.376742438185133	-0.263463670535917	0.125599007366942	0.592507480362128	-3.58854331443183	-3.50321674959274	-3.50275708624341	0.535219180352457	0.497441531682862	-0.989814216470003	-0.45429026667402	-0.568458748223066	0.0134595443224218	-0.349572137803072	-3.51499241530796	-0.282548660651073
A8B235	0.572202860936348	-2.65551758109528	0.931138627523666	-2.6401750730176	-2.66337669277545	0.615815291851469	-2.562746609072	-2.65186808663321	0.346499368806536	0.673527309330358	-2.62462264333575	-2.50266306241156	1.37930368251371	-2.83956668245021	0.428320958932141	2.17799015387219	-2.58236271306524	2.00678750177754	-2.63586995943991	1.51859406525384
A9B224	-1.86092265641858	-1.86753153944873	-1.79786408944419	1.39045345049739	-1.8743167521945	1.4013424120916	-1.78782509080898	-1.86438244527783	-1.90929632996789	-1.84127092564074	1.45921496653812	2.16815116670743	2.17011427407594	-2.02771776080329	2.1343343334461	1.11260835662817	-1.80461830555152	-1.86883999980705	-1.85059082842844	1.38320438165436
A9B225	3.22040616094381	0	0	0	0.00000000000000128137060152597	4.17578076333597	3.56089195948212	0	5.22609378377861	0	0	0	5.32217770819947	0	3.1112065438889	5.45807691620095	0	4.10703891618589	0	0
A9B226	1.35892711796278	-1.86809288868343	-1.79842496368989	-1.85486135399237	-1.87487814559831	-1.85269450474812	-1.78838589322814	1.34035344702562	-1.9098530181866	-1.84183210051065	-1.84146861746595	-1.73715522093524	-1.88379418214904	-2.02828006480884	1.21976951302071	1.11204670001178	-1.8051792276262	-1.86940135758714	-1.85115206581029	-1.85631364768185
A9B227	-3.15305730690178	-3.1643137860127	-3.0786088192087	-3.14810920303995	-0.00447272323686826	-3.14545228387813	-3.06617909380876	0.0448371126869421	1.70168642545211	-3.13211950400891	1.09329202128832	0.902324390230319	-0.0426100408114861	-3.35798525426609	-0.0784568631664971	-0.194768195248637	-3.08695996596435	0.941124465656061	-3.14356044567878	-3.14988945296964
A9B228	0.0668257879882525	-3.16354252914594	0.427778211668839	-3.1473380560822	-3.17183944225867	1.99062458249016	0.495483433019382	-3.1596888773641	-3.21260670748147	-3.13134846700017	-3.1309019265997	-3.00165148866408	-0.0431332316960578	-3.35721279371406	0.835028148965805	0.714776194442248	-3.08618924772656	0.0232772745080533	-3.14278932984695	-3.14911829386294
A9B229	4.14085918179816	4.11224293429698	3.50561637295393	0	3.16813803158002	3.25347566917962	0	0	-0.00000000000000128137060152597	0	0	0	4.6090547643143	0	-0.00000000000000128137060152597	3.02853093419394	0	0.00000000000000128137060152597	0	4.16045423099263
A9B230	1.49373447044546	-2.65576770964581	-2.57472768666884	0.60432837522626	-2.66362683874212	-2.63791046582592	-2.56299652198246	-2.65211820705258	-2.70307077126581	-2.6252951088778	0.675249709423488	-2.50291282512589	0.464761055082842	-2.83981718739962	-2.68180664141933	0.316839382066948	-2.5826126731669	-2.65728371962662	-2.63612004388468	0.596846493917075
A9B231	-1.86092265641858	-1.86753153944873	-1.79786408944419	-1.85430009192529	-1.8743167521945	-1.85213325708802	-1.78782509080898	-1.86438244527783	-1.90929632996789	-1.84127092564074	-1.84090744504827	-1.73659479930471	-1.88323765428008	-2.02771776080329	-1.89088045545744	-1.91592257756576	-1.80461830555152	-1.86883999980705	-1.85059082842844	-1.85575237597967
A9B232	-2.6471247113527	-2.65443026625559	-2.57339132129905	1.52748657215499	0.505848736468542	0.616902416220609	-2.56166031963551	1.47410820576401	0.347578524328535	-2.62395806121049	-2.62353566006106	-2.50157748707824	2.33626745463495	-2.83847757735303	0.429399902469571	0.318177523034996	-2.58127619924202	0.532474200553603	-2.63478285434444	-2.64077299628624
A9B233	-4.07063444686023	-0.887679665797772	-3.99008158114681	-4.06385036550639	-4.08980545294036	-4.0610342490809	-3.97686518873463	-4.07693724690804	-1.08245075673147	-4.04689788586448	-0.746301880530674	-3.90895713185903	-0.046174050630741	-4.2853713535998	-0.998184603416124	0.347109308190206	-3.99895723306514	-4.08271448851441	-4.05902886617506	-4.06573711072178
A9B234	0.0673488540420321	0.0303246652309467	1.36335407968705	0.0979430713514556	-3.17131174099481	-3.14415358282787	-3.06488134833401	-3.15916123344899	-0.161434079353548	-3.13082095917358	0.169747990642605	-3.00112464763967	-0.0426100408114861	-3.35668428651463	-0.0784568631664971	2.23607736541625	-3.08566196367464	0.0238049442398358	-3.14226176668647	1.97095003706303
A9B235	0.0702247349379229	-4.07863658539616	-0.482084308624099	-4.06146806723227	-4.0874226810564	1.07665373481503	-3.97448454824502	-4.07455470865817	-4.13310005232581	-4.04451590204802	-4.04404231714428	-3.90657786504386	-0.046174050630741	-4.28298529892861	-0.0841763584014857	-1.11250454888373	-0.526407630162369	0.0267070710969823	-4.05664665692136	-4.06335477770167
A1B236	2.05117584380628	-2.65576770964581	-2.57472768666884	-2.64042516719642	-2.66362683874212	1.53787029751005	-2.56299652198246	-2.65211820705258	-2.70307077126581	-2.6252951088778	0.675249709423488	-2.50291282512589	0.464761055082842	-0.0944200989841637	1.34340814748421	0.316839382066948	-2.5826126731669	2.40727556222278	-2.63612004388468	-2.64211026371695
A1B237	1.35948350452523	-1.86891203538294	1.70637293701369	1.38907316550013	2.20987333153939	-1.85351350722172	-1.78920426348756	-1.86576289131112	1.14135296562645	-1.84265099962853	-1.84228751310185	-1.73797305047795	-1.88323765428008	-2.02910056712229	-1.89088045545744	2.01999986213946	-1.80599776779149	1.31819994097627	-1.85197105368973	1.38182407334107
A1B238	-0.307439809766475	-0.343006470500405	-3.44810372143239	-3.51967349719268	-3.54488046976515	-0.263463670535917	-3.43529295211518	-3.53238153586347	-0.537894018837485	-3.50321674959274	-3.50275708624341	-3.36952678565968	-0.418179949945856	-3.73521130488546	-3.56549681056292	0.893538829799132	-3.4567089864974	-3.53799259519953	-3.51499241530796	-3.5215054182851
A1B239	-3.15358037295556	-3.16354252914594	-3.07783816128509	-3.1473380560822	-3.17183944225867	-3.1446811550863	-3.06540852646274	-3.1596888773641	-3.21260670748147	-3.13134846700017	-3.1309019265997	-3.00165148866408	-3.18086367842336	-0.611815705298595	-0.0789800960488334	-0.193996550828308	-3.08618924772656	0.0232772745080533	-3.14278932984695	-3.14911829386294
A1B240	-3.52683010070571	-3.53784332953849	-3.44959992095384	-0.276417074736747	-0.378239869831658	-3.5184364254916	0.124102978331972	-3.53387881375607	-3.5875269418019	-3.50471366262004	0.720710988353769	-3.37102191078049	0.49845763714096	-3.73671089707561	0.460734163013397	0.338815940809838	-3.45820529954239	0.567548973878154	-3.51648947669156	-3.52300256111778
A1B241	0.61199680716623	-3.53610943382559	-3.44786732018861	-3.51943695906976	-0.376505853714889	-3.51670280667691	-3.43505657622558	-0.326847753339495	-0.538910926532701	-3.50298024224277	-0.2023981681725	-3.36929054420349	-0.419196589858717	-3.73497439917303	0.458701259032106	-0.5682220708788	0.0136959624488488	-3.53775602330016	-3.5147558858966	-3.52126887676194
A1B242	-0.322397473793424	-4.47409606376663	-4.38174913931894	-4.45666801765645	-0.397443080061985	-0.278028320671608	-0.807428353020391	-4.46995276713319	-4.52664521465352	-4.43945649986297	-4.43897562501869	-4.29928898954425	-1.3548496675936	-4.68130480262637	-4.50259076733441	-1.50888131449548	0.0127972799600387	-4.47581678018908	-4.45177315879147	-1.21962664454725
A1B243	-3.154103590433	0.0318657408510521	-3.07577103708455	-3.14526961439597	-3.16977055443435	-3.14261276234017	0.497550313199279	-3.1576202096238	-0.16248089617282	-3.12928032152317	-3.12883378945307	-2.99958590224114	-0.0436565741580942	-0.60974372469232	-3.1907100244493	0.716845976325555	0.386046569783387	0.0253460413236613	-3.14072097201583	-3.14704981944666
A1B244	0.0673488540420321	0.0329197072469123	-3.07471790704966	0.100537740944457	-3.16871651027005	1.03422178854655	3.8423872342415	-3.15656627953574	-3.21208337494789	-3.12822666213857	0.172342277200085	4.90004492167807	-3.18034048753879	0.279518673239712	1.39067195936722	-3.21940319555286	-3.08306874678021	0.945018481554858	-3.13966720256249	0.0929607680700138
A1B245	0.987801874896379	0.0303246652309467	0.428305453381203	-3.14681047107122	-3.17131174099481	1.58973289156595	0.496010611148105	-3.15916123344899	0.748770741637809	-3.13082095917358	1.09459056086086	9.10346797933725	-3.18034048753879	-3.35668428651463	2.36019969924073	2.23607736541625	-3.08566196367464	3.57022420794707	-3.14226176668647	0.0903660573106945
A1B246	-1.05966342763026	-0.177870750051452	-0.692760249471754	-4.27279778449422	-1.13083649036177	-4.26995737641308	-0.624147794405636	-4.2859969272232	0.171539243353547	-4.25569834857988	-0.0302556425177307	-4.11649479755682	-1.1714758742561	-4.49608731467663	-1.20794754274265	0.13749492635844	-4.20733255898935	-1.10340294372054	-4.26793466601649	-1.03574402029805
A1B247	-2.64820330000746	-2.65551758109528	-2.57447774543027	-2.6401750730176	-2.66337669277545	2.49764536024831	0.998145350410116	-2.65186808663321	2.2096198736122	-2.62504504908363	0.675499768250644	-2.50266306241156	0.463682200884991	-0.0941695940347495	1.89744978146586	0.317089631813188	-2.58236271306524	1.45000532847931	-2.63586995943991	-2.64186016573879
A2B236	-1.86092265641858	-1.86891203538294	-1.79924343594024	-1.85568037692255	-1.87569735501316	2.32226725611425	1.77168769599456	1.33953432960593	1.14135296562645	-1.84265099962853	-1.84228751310185	-1.73797305047795	2.17011427407594	-2.02910056712229	-1.89088045545744	2.01999986213946	-1.80599776779149	1.31819994097627	-1.85197105368973	-1.85713268429296
A2B237	-3.154103590433	-3.16277160193996	-3.07706783193654	-3.14656723858583	-3.17106845946229	-3.1439103557229	-3.06463828752777	-3.15891797611169	-3.21313019176716	-3.1305777592534	-3.13013122193945	-3.00088172908872	-3.18138702088539	-3.35644066501133	-0.0795034805604005	-3.22175617096638	-3.08541885817306	-3.16437224492731	-3.14201854342004	-3.14834746423965
A2B238	0.573281449591112	-2.65576770964581	-2.57472768666884	-2.64042516719642	-2.66362683874212	-2.63791046582592	-2.56299652198246	-2.65211820705258	-2.70307077126581	-2.6252951088778	-2.62487270216291	-2.50291282512589	-2.67296939164446	-2.83981718739962	-2.68180664141933	0.316839382066948	-2.5826126731669	-2.65728371962662	-2.63612004388468	-2.64211026371695
A2B239	-3.15358037295556	-3.16224416450749	-3.07654081420932	-3.14603987817245	-3.17054098300366	-3.1433830080393	-3.06411133327086	-3.15839055689937	-3.21260670748148	-3.13005047588663	-3.12960394073948	-3.00035511133588	-3.18086367842336	-3.35591238405971	-0.0789800960488334	-3.2212284619505	-3.08489179818177	-3.16384479994442	-3.14149120481815	0.0911366623211565
A2B240	-3.82337248123352	-3.83407798394986	-0.238621755421593	-3.8171112051337	-3.84276175231515	-3.81432845798991	-3.73118704411301	-3.83004385672396	-3.88511796265174	-3.80036057810961	-3.79989265714804	-3.6641523525299	-0.714196662381485	-4.03619919791139	-0.75047221474894	-3.89576332404385	-3.75300360178553	-3.83575345181549	-3.81234687693127	-3.81897562953806
A2B241	0.612505075887784	-3.53559777523083	-3.44735605618716	-3.51892537288436	-0.375994158430007	-3.51619123245946	1.62741842910887	-3.53163333279137	-0.538402405780679	-3.50246872849329	-3.50200906804654	-3.3687796562636	0.496933278554449	-3.73446194758917	-3.56600510336652	-0.567710156960724	-3.45596126463331	-0.348823900210468	-3.51424432021736	-3.52075728257265
A2B242	3.22040616094381	0	0	0	0.00000000000000128137060152597	0	0	0	-0.00000000000000128137060152597	0	0	0	3.1377304467273	0	-0.00000000000000128137060152597	3.02853093419394	0	0.00000000000000128137060152597	0	0
A2B243	2.27993652537957	-1.86753153944873	-1.79786408944419	-1.85430009192529	1.29382127938551	-1.85213325708802	-1.78782509080898	-1.86438244527783	-1.90929632996789	1.45730143277324	-1.84090744504827	2.16815116670743	2.17011427407594	-2.02771776080329	-1.89088045545744	2.02138110189873	-1.80461830555152	1.31958045758941	-1.85059082842844	-1.85575237597967
A2B244	-3.52784597071029	-3.53634600270943	0.0575126515215396	-3.51967349719268	-3.54488046976515	-0.263463670535917	-3.43529295211518	-3.53238153586347	0.372310802153872	-0.204644391178756	-0.202634674657019	-3.36952678565968	3.73896473479123	-3.73521130488546	-0.45429026667402	-3.596989682417	-3.4567089864974	-3.53799259519953	-3.51499241530796	-3.5215054182851
A2B245	-3.154103590433	-3.16277160193996	0.428548541017388	-3.14656723858583	-3.17106845946229	0.109565313456719	-3.06463828752777	-3.15891797611169	1.30146823554007	-3.1305777592534	0.169991189646941	-3.00088172908872	-0.0436565741580942	-3.35644066501133	0.834504764454238	-3.22175617096638	-3.08541885817306	1.49944884455682	-3.14201854342004	-3.14834746423965
A2B246	-1.86092265641858	-1.86753153944873	-1.79786408944419	-1.85430009192529	-1.8743167521945	-1.85213325708802	-1.78782509080898	-1.86438244527783	-1.90929632996789	-1.84127092564074	1.45921496653812	-1.73659479930471	-1.88323765428008	-2.02771776080329	1.22032608843146	2.02138110189873	-1.80461830555152	-1.86883999980705	-1.85059082842844	-1.85575237597967
A2B247	1.35948350452523	-1.86891203538294	-1.79924343594024	1.38907316550013	-1.87569735501316	-1.85351350722172	1.77168769599456	-1.86576289131112	-1.90929632996789	1.45592135878545	-1.84228751310185	-1.73797305047795	-1.88323765428008	-2.02910056712229	2.1343343334461	1.11122711686891	-1.80599776779149	-1.87022051642019	-1.85197105368973	1.38182407334107
A3B236	-3.15305730690178	3.34003833634214	-3.07601394916878	-3.14551267086891	-3.17001365979832	1.03292494988617	-3.06358453162234	-3.15786329086957	1.30251505235934	-3.1295233455345	1.65490219283333	-2.99982864577673	-0.0426100408114861	-3.35538425735815	0.835551381848141	1.6687305497773	-3.08436489092931	0.0251029492205454	0.118774500433895	-3.14729287950645
A3B237	-1.86147904298103	-1.86809288868343	1.70719140926404	-1.85486135399237	-1.87487814559831	-1.85269450474812	-1.78838589322814	-1.86494377389143	-1.9098530181866	-1.84183210051065	-1.84146861746595	-1.73715522093524	-1.88379418214904	-2.02828006480884	-1.8914370308682	1.11204670001178	-1.8051792276262	-1.86940135758714	-1.85115206581029	-1.85631364768185
A3B238	1.35948350452523	3.771580349007	-1.79924343594024	-1.85568037692255	-1.87569735501316	-1.85351350722172	-1.78920426348756	-1.86576289131112	-1.90929632996789	-1.84265099962853	-1.84228751310185	-1.73797305047795	1.25449279244722	-2.02910056712229	-1.89088045545744	-1.91730381732503	-1.80599776779149	1.31819994097627	-1.85197105368973	-1.85713268429296
A3B239	0.573281449591112	1.45513672230529	-2.57606510743282	-2.64176347106172	-2.66496544165998	-2.63924873688628	-2.56433377918567	-2.65345666244447	-2.70307077126581	-2.62663321419255	-2.62621080189381	-2.50424921518062	2.64920831655502	-2.84115786358222	0.429399902469571	0.315500179834708	-2.58395020284427	0.529798215966263	-2.63745829154127	-2.6434485895215
A3B240	3.22040616094381	4.11224293429698	0	0	3.16813803158002	3.25347566917962	0	3.20529722091705	-0.00000000000000128137060152597	0	3.30012241158639	0	0	0	3.1112065438889	3.02853093419394	0	3.18842045739646	0	0
A3B241	-0.307439809766475	2.1054061331309	-3.44684492635783	-0.273660378816471	-3.54362062939009	-3.51567979276851	-3.43403430167566	-3.53112182592958	-0.537894018837485	-3.50195734920118	-3.50149769078925	-3.36826890206699	2.59814735711661	-3.73394963153711	-3.56549681056292	-0.567198377957845	-3.45545009511313	-0.348312369148338	-3.51373288905486	-3.5202458229327
A3B242	0.573281449591112	6.28172341106887	-2.57339132129905	-2.63908792163266	-2.66228929511147	-2.63657325295901	-2.56166031963551	0.554516410455462	0.347578524328535	-2.62395806121049	-2.62353566006106	-2.50157748707824	-2.67296939164446	-2.83847757735303	-2.68180664141933	-2.71035341115894	-2.58127619924202	-2.65594625684285	-2.63478285434444	-2.64077299628624
A3B243	0.316005745493705	-3.83189577078132	-3.74205750970579	-3.8149292845521	-3.84057939089327	-3.812146585768	-3.72900666659104	-3.82786171277113	-3.88659962992304	-3.79817895022654	-3.79771103749667	0.24277271241792	-0.715677951083251	-4.03401378076852	-0.751953615694646	-0.865049145022485	-3.75082282254124	-3.83357120996417	-0.550426519477344	-3.81679367661467
A3B244	0.0668257879882525	0.949998769789492	-3.07654081420932	-3.14603987817245	-3.17054098300366	-3.1433830080393	-3.06411133327086	0.0469066640176748	0.748247409104224	-3.13005047588663	-3.12960394073948	-3.00035511133588	-3.18086367842336	-3.35591238405971	-3.19018663993774	0.716075217513997	-3.08489179818177	0.0245756574520351	0.118247314914887	-3.14782009531287
A3B245	0.573281449591112	0.538909265953439	-2.57339132129905	-2.63908792163266	-2.66228929511147	0.616902416220609	0.999231639846605	0.554516410455462	-2.70307077126581	-2.62395806121049	0.676586751525337	1.4031684789339	1.38038253671156	-2.83847757735303	-2.68180664141933	0.318177523034996	-2.58127619924202	1.45109265934304	-2.63478285434444	0.598183761347785
A3B246	-1.86147904298103	1.3252466435256	1.70719140926404	1.38989218843031	-1.87487814559831	-1.85269450474812	-1.78838589322814	-1.86494377389143	1.14079627740774	-1.84183210051065	-1.84146861746595	-1.73715522093524	-1.88379418214904	-2.02828006480884	-1.8914370308682	-1.91648423418215	-1.8051792276262	1.31901909980932	-1.85115206581029	-1.85631364768185
A3B247	4.14085918179816	3.19333953220903	0	0	4.64192616665875	3.25347566917962	0	0	-0.00000000000000128137060152597	0	3.30012241158639	0	3.1377304467273	0	-0.00000000000000128137060152597	3.02853093419394	0	4.10703891618589	0	0
A5B236	1.49373447044546	1.45647522465117	-2.57472768666884	0.60432837522626	-2.66362683874212	2.0959760085679	-2.56299652198246	-2.65211820705258	1.25778334531989	-2.6252951088778	0.675249709423488	-2.50291282512589	1.93608537266985	-2.83981718739962	1.34340814748421	1.77883696008915	-2.5826126731669	-2.65728371962662	-2.63612004388468	0.596846493917075
A5B237	5.09937807935263	3.19333953220903	0	6.42275821994691	3.16813803158002	5.92496046218209	5.06196380100748	5.08293940240404	5.889638568613	0	6.61985170090745	4.85576235589394	6.30403352087461	0	5.29297486029667	7.43325002202615	0	5.85331863797003	0	5.43314503561164
A5B238	0.986755591365162	0.0305679302690665	-3.07706783193654	-3.14656723858583	-3.17106845946229	-3.1439103557229	-3.06463828752777	-3.15891797611169	-3.21313019176716	-3.1305777592534	-3.13013122193945	-3.00088172908872	-0.0436565741580942	-3.35644066501133	-0.0795034805604005	-0.193225236772441	-3.08541885817306	-3.16437224492731	-3.14201854342004	-3.14834746423965
A5B239	1.94579770639707	-3.1609467316356	0.43037197715286	-3.14474263146011	-3.1692434558037	-3.14208579209566	-3.06281506827839	-3.15709316806656	-3.21260670748147	-3.12875341540135	-3.1283068854915	-2.99905965972761	-3.18086367842336	-3.35461291241915	-3.19018663993774	-3.21993037265396	-3.08359527761629	-3.16254734882282	-3.14019401082561	-3.14652282802311
A5B240	1.49319526215082	0.537027822618158	-2.57527124010078	-2.64096908520126	0.503967151372807	0.615021298891937	-2.563540007892	-2.65266218761324	0.34703903278902	-2.62583894491389	0.674705875692599	-2.50345595305676	0.464221714105045	-2.84036208480994	1.34286876186637	0.316295093179637	-2.58315627156143	0.530592729791888	-2.63666393868452	0.596302566854911
A5B241	-4.28006958857407	-1.0967741521394	-0.692760249471754	-1.02804424207154	-1.13083649036177	-1.01648170723346	-4.18503975388776	-4.2859969272232	-4.34305918395368	-4.25569834857988	-0.955098212735983	-4.11649479755682	1.48805806578762	-4.49608731467663	-1.20794754274265	-4.35303358585769	-4.20733255898935	-4.291823401117	-4.26793466601649	-1.03574402029805
A5B242	-0.851188995821481	-4.07960309833593	-3.98866649016996	-4.06243445092599	-4.0883892594849	-4.05961836509295	-3.97545025031303	-4.07552119102291	-4.13406121233031	-4.04548215644631	-0.744886156319934	-0.00279703629968789	-4.10048689974259	-4.28395322717195	0.469983227425437	-1.11347151754319	-3.99754204050583	-4.08129837069887	-4.05761300401254	-4.06432117568191
A5B243	-4.07015424784572	-4.07815348549939	-3.98721793333663	-4.0609850318633	-4.08693954846353	-4.05816897805782	-3.97400185318724	-4.07407162402638	-1.08197033299873	-4.04403293123153	-0.743436936556838	-3.90609545197114	-4.0990456747021	-4.28250149242509	-0.997704263715546	0.349976356559034	-3.99609337732711	-4.07984873886637	-0.796425120093651	-4.06287173519995
A5B244	0.986755591365162	-3.16277160193996	-3.07706783193654	-3.14656723858583	-3.17106845946229	-3.1439103557229	-3.06463828752777	-3.15891797611169	-0.16248089617282	0.167994599160584	-3.13013122193945	-3.00088172908872	-0.0436565741580942	-3.35644066501133	1.38962534197332	-0.193225236772441	-3.08541885817306	-3.16437224492731	-3.14201854342004	-3.14834746423965
A5B245	-0.307439809766475	0.574636359210254	-3.44936333472825	-0.276180351153545	-3.54614113131896	-3.51819970701048	-3.43655242036729	-3.5336420666067	-0.537894018837485	-3.50447696991743	-0.203894890030344	0.53396048111205	-3.55591039667316	-3.73647380461414	0.459717978340618	-0.569719941168711	-3.45796869637519	-0.350832727433435	-3.51625276185039	-3.52276583412244
A5B246	0.066302570510815	0.0305679302690665	-3.07706783193654	-3.14656723858583	-3.17106845946229	-3.1439103557229	-3.06463828752777	0.046379244805358	-3.21313019176716	-3.1305777592534	-3.13013122193945	-3.00088172908872	-0.0436565741580942	-3.35644066501133	0.834504764454238	-0.193225236772441	-3.08541885817306	1.49944884455682	-3.14201854342004	0.0906092933943786
A5B247	0.0711850290273388	-4.07886096015383	-3.98792490551771	-4.06169241431657	-4.08764706983587	-0.805400676092113	-0.413816789891636	-4.07477907686936	-4.1321393090207	-4.04474022144778	0.180698346039203	-3.90680194521988	-0.960835027733128	-4.28320997668233	-0.997224028092753	-0.203956275941837	-3.99680040011089	-0.892135765162947	-4.05687099616844	-0.824622370210916
A6B236	-3.15358037295556	1.50818083736109	-3.07524439580107	-3.14474263146011	-3.1692434558037	-3.14208579209566	-3.06281506827839	-3.15709316806656	-0.161957411887132	-3.12875341540135	-3.1283068854915	-2.99905965972761	-0.0431332316960591	-3.35461291241915	-0.0789800960488334	-3.21993037265396	-3.08359527761629	1.5012737406613	-3.14019401082561	-3.14652282802311
A6B237	-1.86092265641858	-1.86891203538294	-1.79924343594024	-1.85568037692255	-1.87569735501316	-1.85351350722172	-1.78920426348756	-1.86576289131112	-1.90929632996789	-1.84265099962853	-1.84228751310185	-1.73797305047795	1.25449279244722	-2.02910056712229	1.22032608843146	-1.91730381732503	-1.80599776779149	2.2368183997657	-1.85197105368973	1.38182407334107
A6B238	-3.15358037295556	-3.16354252914594	-3.07783816128509	-3.1473380560822	-3.17183944225867	-3.1446811550863	-3.06540852646274	-3.1596888773641	-3.21260670748147	-3.13134846700017	-3.1309019265997	-3.00165148866408	-3.18086367842336	-3.35721279371406	-3.19018663993774	-3.22252748502224	-3.08618924772656	-3.1651431828884	-3.14278932984695	-3.14911829386294
A6B239	-3.82386601520195	-0.64001079069459	-3.74351099965892	-3.81638364176886	-3.84203404177386	-3.81360091077015	-3.73045999590438	-3.82931621878568	-0.834962438174743	-3.79963311246338	-3.79916519425	-3.66342573118093	-3.85242075416985	-4.03547046720097	-3.86217244107397	-3.89503531857341	-3.75227641946055	-3.83502578119337	-3.81161934122983	-3.81824805537578
A6B240	0.0668257879882525	-3.16354252914594	0.427778211668839	-3.1473380560822	-3.17183944225867	0.108794514093321	-3.06540852646274	0.0456083435529493	-0.161957411887132	-3.13134846700017	-3.1309019265997	-3.00165148866408	-0.0431332316960578	-3.35721279371406	0.835028148965805	-3.22252748502224	-3.08618924772656	0.0232772745080533	-3.14278932984695	-3.14911829386294
A6B241	0.316005745493705	-0.638556238572297	-3.74205750970579	-3.8149292845521	-3.84057939089327	-3.812146585768	-3.72900666659104	-3.82786171277113	-0.835950334328696	-3.79817895022654	-0.49758862591028	-3.66197325359422	-0.715677951083251	-4.03401378076852	-0.751953615694646	0.0437236002480716	-3.75082282254124	-3.83357120996417	-3.81016503921038	-3.81679367661467
