barcode	sample	count.1	input.1	input.2	input.3	log_fold_change	p	-log10(p)	masked_p (p = 1 if logFC < 0)	-log10(masked_p)	count.normalised (edgeR)	input.normalised (edgeR)	Peptide	HLA	RCC.sample
A1B83	RCC 17 PE+	0	0	2	2	-3.54432051622381	1	0	1	0	0	0.0359091091255458	214	A0201	RCC 17
A1B84	RCC 17 PE+	0	1	2	3	-4.08746284125034	1	0	1	0	0	0.0538636636883187	215	A0201	RCC 17
A2B61	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00897727728138644	216	A0201	RCC 17
A2B62	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	217	A0201	RCC 17
A2B63	RCC 17 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.0179545545627729	218	A0201	RCC 17
A2B64	RCC 17 PE+	1	0	1	1	0.506959988719883	1	0	1	0	0.0269318318441593	0.0179545545627729	219	A0201	RCC 17
A2B65	RCC 17 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	220	A0201	RCC 17
A2B66	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	221	A0201	RCC 17
A2B67	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00897727728138644	222	A0201	RCC 17
A2B68	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	223	A0201	RCC 17
A2B69	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	224	A0201	RCC 17
A2B70	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00897727728138644	225	A0201	RCC 17
A2B71	RCC 17 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	226	A0201	RCC 17
A2B72	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	227	A0201	RCC 17
A2B73	RCC 17 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.0179545545627729	228	A0201	RCC 17
A2B74	RCC 17 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	229	A0201	RCC 17
A2B75	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0269318318441593	0	230	A0201	RCC 17
A2B76	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	231	A0201	RCC 17
A2B77	RCC 17 PE+	1	0	0	2	0.506959988719883	1	0	1	0	0.0269318318441593	0.0179545545627729	232	A0201	RCC 17
A2B78	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	233	A0201	RCC 17
A2B79	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	234	A0201	RCC 17
A2B80	RCC 17 PE+	1	1	1	0	0.506959988719883	1	0	1	0	0.0269318318441593	0.0179545545627729	235	A0201	RCC 17
A2B81	RCC 17 PE+	0	0	0	2	-2.66296501272243	1	0	1	0	0	0.0179545545627729	236	A0201	RCC 17
A2B82	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	237	A0201	RCC 17
A2B83	RCC 17 PE+	2	1	1	1	0.917537839808027	1	0	1	0	0.0538636636883187	0.0269318318441593	238	A0201	RCC 17
A2B84	RCC 17 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.0269318318441593	239	A0201	RCC 17
A3B61	RCC 17 PE+	2	0	1	2	0.917537839808027	1	0	1	0	0.0538636636883187	0.0269318318441593	240	A0201	RCC 17
A3B62	RCC 17 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0179545545627729	241	A0201	RCC 17
A3B63	RCC 17 PE+	4	1	0	0	3.16992500144231	1	0	1	0	0.107727327376637	0.00897727728138644	242	A0201	RCC 17
A3B64	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	243	A0201	RCC 17
A3B65	RCC 17 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.0269318318441593	244	A0201	RCC 17
A3B66	RCC 17 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	245	A0201	RCC 17
A3B67	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	246	A0201	RCC 17
A3B68	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	247	A0201	RCC 17
A3B69	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	248	A0201	RCC 17
A3B70	RCC 17 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0179545545627729	249	A0201	RCC 17
A3B71	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	250	A0201	RCC 17
A3B72	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	251	A0201	RCC 17
A3B73	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	252	A0201	RCC 17
A3B74	RCC 17 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	253	A0201	RCC 17
A3B75	RCC 17 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	254	A0201	RCC 17
A3B76	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	255	A0201	RCC 17
A3B77	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	256	A0201	RCC 17
A3B78	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	257	A0201	RCC 17
A3B79	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0179545545627729	258	A0201	RCC 17
A3B80	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	259	A0201	RCC 17
A3B81	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	260	A0201	RCC 17
A3B82	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0269318318441593	0	261	A0201	RCC 17
A3B83	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	262	A0201	RCC 17
A3B84	RCC 17 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0269318318441593	0.00897727728138644	263	A0201	RCC 17
A5B61	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	264	A0201	RCC 17
A5B62	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0269318318441593	0	265	A0201	RCC 17
A5B63	RCC 17 PE+	2	1	1	0	1.42449782852791	1	0	1	0	0.0538636636883187	0.0179545545627729	266	A0201	RCC 17
A5B64	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	267	A0201	RCC 17
A5B65	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	268	A0201	RCC 17
A5B66	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	269	A0201	RCC 17
A5B67	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	270	A0201	RCC 17
A5B68	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	271	A0201	RCC 17
A5B69	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	272	A0201	RCC 17
A5B70	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0269318318441593	0	273	A0201	RCC 17
A5B71	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00897727728138644	274	A0201	RCC 17
A5B72	RCC 17 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.025791564945179	275	A2402	RCC 17
A5B73	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	276	A2402	RCC 17
A5B74	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	277	A2402	RCC 17
A5B75	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	278	A2402	RCC 17
A5B76	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	279	A2402	RCC 17
A5B77	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	280	A2402	RCC 17
A5B78	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.0128957824725895	281	A2402	RCC 17
A5B79	RCC 17 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	282	A2402	RCC 17
A5B80	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	283	A2402	RCC 17
A5B81	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	284	A2402	RCC 17
A5B82	RCC 17 PE+	2	0	1	0	2.2129937233342	1	0	1	0	0.0773746948355371	0.0128957824725895	285	A2402	RCC 17
A5B83	RCC 17 PE+	1	1	1	2	-0.374395514781498	1	0	1	0	0.0386873474177686	0.0515831298903581	286	A2402	RCC 17
A5B84	RCC 17 PE+	1	2	0	0	0.506959988719883	1	0	1	0	0.0386873474177686	0.025791564945179	287	A2402	RCC 17
A6B61	RCC 17 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	288	A2402	RCC 17
A6B62	RCC 17 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0386873474177686	0.0128957824725895	289	A2402	RCC 17
A6B63	RCC 17 PE+	2	0	1	0	2.2129937233342	1	0	1	0	0.0773746948355371	0.0128957824725895	290	A2402	RCC 17
A6B64	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	291	A2402	RCC 17
A6B65	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	292	A2402	RCC 17
A6B66	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	224	A2402	RCC 17
A6B67	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	227	A2402	RCC 17
A6B68	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	295	A2402	RCC 17
A6B69	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	296	A2402	RCC 17
A6B70	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	297	A2402	RCC 17
A6B71	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	298	A2402	RCC 17
A6B72	RCC 17 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.0386873474177686	0.0128957824725895	299	A2402	RCC 17
A6B73	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	300	A2402	RCC 17
A6B74	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	301	A2402	RCC 17
A6B75	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	302	A2402	RCC 17
A6B76	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	303	A2402	RCC 17
A6B77	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	244	A2402	RCC 17
A6B78	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	305	A2402	RCC 17
A6B79	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	306	A2402	RCC 17
A6B80	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.0128957824725895	307	A2402	RCC 17
A6B81	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	308	A2402	RCC 17
A6B82	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	309	A2402	RCC 17
A6B83	RCC 17 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0386873474177686	0.0128957824725895	310	A2402	RCC 17
A6B84	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	311	A2402	RCC 17
A7B61	RCC 17 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0386873474177686	312	A2402	RCC 17
A7B62	RCC 17 PE+	1	0	1	2	0	1	0	1	0	0.0386873474177686	0.0386873474177686	313	A2402	RCC 17
A7B63	RCC 17 PE+	2	0	2	0	1.42449782852791	1	0	1	0	0.0773746948355371	0.025791564945179	314	A2402	RCC 17
A7B64	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	315	A2402	RCC 17
A7B65	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	316	A2402	RCC 17
A7B66	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	317	A2402	RCC 17
A7B67	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	318	A2402	RCC 17
A7B68	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	319	A2402	RCC 17
A7B69	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	320	A2402	RCC 17
A7B70	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	321	A2402	RCC 17
A7B71	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	322	A2402	RCC 17
A7B72	RCC 17 PE+	1	1	1	0	0.506959988719883	1	0	1	0	0.0386873474177686	0.025791564945179	323	A2402	RCC 17
A7B73	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	324	A2402	RCC 17
A7B74	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	325	A2402	RCC 17
A7B75	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	326	A2402	RCC 17
A7B76	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	327	A2402	RCC 17
A7B77	RCC 17 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0386873474177686	0.0128957824725895	328	A2402	RCC 17
A7B78	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	329	A2402	RCC 17
A7B79	RCC 17 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	330	A2402	RCC 17
A7B80	RCC 17 PE+	1	2	0	0	0.506959988719883	1	0	1	0	0.0386873474177686	0.025791564945179	331	A2402	RCC 17
A7B81	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	332	A2402	RCC 17
A7B82	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	333	A2402	RCC 17
A7B83	RCC 17 PE+	1	2	0	0	0.506959988719883	1	0	1	0	0.0386873474177686	0.025791564945179	334	A2402	RCC 17
A7B84	RCC 17 PE+	1	1	1	1	0	1	0	1	0	0.0386873474177686	0.0386873474177686	335	A2402	RCC 17
A8B61	RCC 17 PE+	1	2	1	1	-0.374395514781498	1	0	1	0	0.0386873474177686	0.0515831298903581	336	A2402	RCC 17
A8B62	RCC 17 PE+	1	1	0	2	0	1	0	1	0	0.0386873474177686	0.0386873474177686	337	A2402	RCC 17
A8B63	RCC 17 PE+	2	2	2	0	0.543142325026529	1	0	1	0	0.0773746948355371	0.0515831298903581	338	A2402	RCC 17
A8B64	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	339	A2402	RCC 17
A8B65	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	340	A2402	RCC 17
A8B66	RCC 17 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.0386873474177686	0.0128957824725895	341	A2402	RCC 17
A8B67	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	342	A2402	RCC 17
A8B68	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	343	A2402	RCC 17
A8B69	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	344	A2402	RCC 17
A8B70	RCC 17 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.025791564945179	345	A2402	RCC 17
A8B71	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0386873474177686	0	346	A2402	RCC 17
A8B72	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	347	A2402	RCC 17
A8B73	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	348	A2402	RCC 17
A8B74	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	349	A2402	RCC 17
A8B75	RCC 17 PE+	0	2	0	1	-3.16992500144231	1	0	1	0	0	0.0386873474177686	350	A2402	RCC 17
A8B76	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0128957824725895	274	A2402	RCC 17
A8B77	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	352	B3501	RCC 17
A8B78	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	353	B3501	RCC 17
A8B79	RCC 17 PE+	1	0	1	1	0.506959988719883	1	0	1	0	0.0616646475864495	0.041109765057633	354	B3501	RCC 17
A8B80	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	355	B3501	RCC 17
A8B81	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	356	B3501	RCC 17
A8B82	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	357	B3501	RCC 17
A8B83	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.041109765057633	358	B3501	RCC 17
A8B84	RCC 17 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0616646475864495	359	B3501	RCC 17
A9B61	RCC 17 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0616646475864495	0.0205548825288165	360	B3501	RCC 17
A9B62	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	361	B3501	RCC 17
A9B63	RCC 17 PE+	1	1	3	0	-0.374395514781498	1	0	1	0	0.0616646475864495	0.082219530115266	362	B3501	RCC 17
A9B64	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	363	B3501	RCC 17
A9B65	RCC 17 PE+	1	1	1	0	0.506959988719883	1	0	1	0	0.0616646475864495	0.041109765057633	364	B3501	RCC 17
A9B66	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	365	B3501	RCC 17
A9B67	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	366	B3501	RCC 17
A9B68	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	367	B3501	RCC 17
A9B69	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	368	B3501	RCC 17
A9B70	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	369	B3501	RCC 17
A9B71	RCC 17 PE+	1	1	1	0	0.506959988719883	1	0	1	0	0.0616646475864495	0.041109765057633	370	B3501	RCC 17
A9B72	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.0205548825288165	371	B3501	RCC 17
A9B73	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	372	B3501	RCC 17
A9B74	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	373	B3501	RCC 17
A9B75	RCC 17 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.0205548825288165	374	B3501	RCC 17
A9B76	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	375	B3501	RCC 17
A9B77	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	288	B3501	RCC 17
A9B78	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	377	B3501	RCC 17
A9B79	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	378	B3501	RCC 17
A9B80	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0616646475864495	0	379	B3501	RCC 17
A9B81	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0616646475864495	0	380	B3501	RCC 17
A9B82	RCC 17 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.0616646475864495	381	B3501	RCC 17
A9B83	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.041109765057633	382	B3501	RCC 17
A9B84	RCC 17 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.041109765057633	383	B3501	RCC 17
A10B61	RCC 17 PE+	1	1	0	1	0.506959988719883	1	0	1	0	0.0616646475864495	0.041109765057633	384	B3501	RCC 17
A10B62	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	385	B3501	RCC 17
A10B63	RCC 17 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.041109765057633	386	B3501	RCC 17
A10B64	RCC 17 PE+	0	0	2	1	-3.16992500144231	1	0	1	0	0	0.0616646475864495	387	B3501	RCC 17
A10B65	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0616646475864495	0	388	B3501	RCC 17
A10B66	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	389	B3501	RCC 17
A10B67	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	390	B3501	RCC 17
A10B68	RCC 17 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	391	B3501	RCC 17
A10B69	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0616646475864495	0	392	B3501	RCC 17
A10B70	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0616646475864495	0	393	B3501	RCC 17
A10B71	RCC 17 PE+	1	0	1	1	0.506959988719883	1	0	1	0	0.0616646475864495	0.041109765057633	394	B3501	RCC 17
A10B72	RCC 17 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.0616646475864495	0.0205548825288165	395	B3501	RCC 17
A10B73	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	396	B3501	RCC 17
A10B74	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	397	B3501	RCC 17
A10B75	RCC 17 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.041109765057633	398	B3501	RCC 17
A10B76	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	399	B3501	RCC 17
A10B77	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	400	B3501	RCC 17
A10B78	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	401	B3501	RCC 17
A10B79	RCC 17 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.0205548825288165	402	B3501	RCC 17
A10B80	RCC 17 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0616646475864495	403	B3501	RCC 17
A10B81	RCC 17 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0616646475864495	0	404	B3501	RCC 17
A10B82	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	405	B3501	RCC 17
A10B83	RCC 17 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.041109765057633	406	B3501	RCC 17
A10B84	RCC 17 PE+	0	1	0	0	-1.8503795635633	1	0	1	0	0	0.0108304863962273	407	C0401	RCC 17
A11B61	RCC 17 PE+	0	1	0	0	-1.8503795635633	1	0	1	0	0	0.0108304863962273	408	C0401	RCC 17
A11B62	RCC 17 PE+	1	0	0	1	1.37034246845073	1	0	1	0	0.0407365395845109	0.0144406485283031	409	C0401	RCC 17
A11B63	RCC 17 PE+	0	0	2	0	-2.64953347553664	1	0	1	0	0	0.0268653372968918	410	C0401	RCC 17
A11B64	RCC 17 PE+	0	0	0	1	-1.86384147220022	1	0	1	0	0	0.0144406485283031	355	C0401	RCC 17
A11B65	RCC 17 PE+	0	1	0	0	-1.8503795635633	1	0	1	0	0	0.0108304863962273	412	C0401	RCC 17
A11B66	RCC 17 PE+	1	2	1	1	-0.284307326087285	1	0	1	0	0.0407365395845109	0.0495342899692037	413	C0401	RCC 17
A11B67	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	357	C0401	RCC 17
A11B68	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	415	C0401	RCC 17
A11B69	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	416	C0401	RCC 17
A11B70	RCC 17 PE+	1	0	1	3	-0.308910114812054	1	0	1	0	0.0407365395845109	0.0567546142333552	417	C0401	RCC 17
A11B71	RCC 17 PE+	0	0	0	0	0	1	0	1	0	0	0	418	C0401	RCC 17
A11B72	RCC 17 PE+	0	1	1	0	-2.63947542581021	1	0	1	0	0	0.0242631550446732	204	C0401	RCC 17
A11B73	RCC 17 PE+	1	1	0	0	1.38380437708765	1	0	1	0	0.0407365395845109	0.0108304863962273	362	C0401	RCC 17
