barcode	sample	count.1	input.1	input.2	input.3	log_fold_change	p	-log10(p)	masked_p (p = 1 if logFC < 0)	-log10(masked_p)	count.normalised (edgeR)	input.normalised (edgeR)	Peptide	HLA	RCC.sample
A1B75	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	206	A0201	RCC 17
A1B76	BC 69 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	207	A0201	RCC 17
A1B77	BC 69 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	208	A0201	RCC 17
A1B78	BC 69 PE+	0	0	3	0	-3.16992500144231	1	0	1	0	0	0.0093878264917922	209	A0201	RCC 17
A1B79	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	210	A0201	RCC 17
A1B80	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	211	A0201	RCC 17
A1B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	212	A0201	RCC 17
A1B82	BC 69 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	213	A0201	RCC 17
A1B83	BC 69 PE+	0	0	2	2	-3.54432051622381	1	0	1	0	0	0.0125171019890563	214	A0201	RCC 17
A1B84	BC 69 PE+	1	1	2	3	-0.917537839808026	1	0	1	0	0.0093878264917922	0.0187756529835844	215	A0201	RCC 17
A2B61	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	216	A0201	RCC 17
A2B62	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	217	A0201	RCC 17
A2B63	BC 69 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	218	A0201	RCC 17
A2B64	BC 69 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	219	A0201	RCC 17
A2B65	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	220	A0201	RCC 17
A2B66	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	221	A0201	RCC 17
A2B67	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	222	A0201	RCC 17
A2B68	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	223	A0201	RCC 17
A2B69	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	224	A0201	RCC 17
A2B70	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	225	A0201	RCC 17
A2B71	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	226	A0201	RCC 17
A2B72	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	227	A0201	RCC 17
A2B73	BC 69 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	228	A0201	RCC 17
A2B74	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	229	A0201	RCC 17
A2B75	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	230	A0201	RCC 17
A2B76	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	231	A0201	RCC 17
A2B77	BC 69 PE+	0	0	0	2	-2.66296501272243	1	0	1	0	0	0.00625855099452814	232	A0201	RCC 17
A2B78	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	233	A0201	RCC 17
A2B79	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	234	A0201	RCC 17
A2B80	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	235	A0201	RCC 17
A2B81	BC 69 PE+	0	0	0	2	-2.66296501272243	1	0	1	0	0	0.00625855099452814	236	A0201	RCC 17
A2B82	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	237	A0201	RCC 17
A2B83	BC 69 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	238	A0201	RCC 17
A2B84	BC 69 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.0093878264917922	239	A0201	RCC 17
A3B61	BC 69 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.0093878264917922	240	A0201	RCC 17
A3B62	BC 69 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	241	A0201	RCC 17
A3B63	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	242	A0201	RCC 17
A3B64	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	243	A0201	RCC 17
A3B65	BC 69 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.0093878264917922	244	A0201	RCC 17
A3B66	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	245	A0201	RCC 17
A3B67	BC 69 PE+	3	0	0	0	4.64385618977473	1	0	1	0	0.0281634794753766	0	246	A0201	RCC 17
A3B68	BC 69 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	247	A0201	RCC 17
A3B69	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	248	A0201	RCC 17
A3B70	BC 69 PE+	1	0	2	0	0.506959988719883	1	0	1	0	0.0093878264917922	0.00625855099452814	249	A0201	RCC 17
A3B71	BC 69 PE+	4	0	1	0	3.16992500144231	1	0	1	0	0.0375513059671688	0.00312927549726407	250	A0201	RCC 17
A3B72	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	251	A0201	RCC 17
A3B73	BC 69 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0187756529835844	0	252	A0201	RCC 17
A3B74	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	253	A0201	RCC 17
A3B75	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	254	A0201	RCC 17
A3B76	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	255	A0201	RCC 17
A3B77	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	256	A0201	RCC 17
A3B78	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	257	A0201	RCC 17
A3B79	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	258	A0201	RCC 17
A3B80	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	259	A0201	RCC 17
A3B81	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	260	A0201	RCC 17
A3B82	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	261	A0201	RCC 17
A3B83	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	262	A0201	RCC 17
A3B84	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	263	A0201	RCC 17
A5B61	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	264	A0201	RCC 17
A5B62	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	265	A0201	RCC 17
A5B63	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	266	A0201	RCC 17
A5B64	BC 69 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	267	A0201	RCC 17
A5B65	BC 69 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0187756529835844	0	268	A0201	RCC 17
A5B66	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	269	A0201	RCC 17
A5B67	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	270	A0201	RCC 17
A5B68	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	271	A0201	RCC 17
A5B69	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	272	A0201	RCC 17
A5B70	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	273	A0201	RCC 17
A5B71	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	274	A0201	RCC 17
A5B72	BC 69 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	275	A2402	RCC 17
A5B73	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	276	A2402	RCC 17
A5B74	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	277	A2402	RCC 17
A5B75	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	278	A2402	RCC 17
A5B76	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	279	A2402	RCC 17
A5B77	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	280	A2402	RCC 17
A5B78	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	281	A2402	RCC 17
A5B79	BC 69 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	282	A2402	RCC 17
A5B80	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	283	A2402	RCC 17
A5B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	284	A2402	RCC 17
A5B82	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	285	A2402	RCC 17
A5B83	BC 69 PE+	0	1	1	2	-3.54432051622381	1	0	1	0	0	0.0125171019890563	286	A2402	RCC 17
A5B84	BC 69 PE+	2	2	0	0	1.42449782852791	1	0	1	0	0.0187756529835844	0.00625855099452814	287	A2402	RCC 17
A6B61	BC 69 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	288	A2402	RCC 17
A6B62	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	289	A2402	RCC 17
A6B63	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	290	A2402	RCC 17
A6B64	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	291	A2402	RCC 17
A6B65	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	292	A2402	RCC 17
A6B66	BC 69 PE+	5	0	0	0	5.35755200461808	0.365002836074872	0.437703761058917	0.365002836074872	0.437703761058917	0.046939132458961	0	224	A2402	RCC 17
A6B67	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	227	A2402	RCC 17
A6B68	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	295	A2402	RCC 17
A6B69	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	296	A2402	RCC 17
A6B70	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	297	A2402	RCC 17
A6B71	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	298	A2402	RCC 17
A6B72	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	299	A2402	RCC 17
A6B73	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	300	A2402	RCC 17
A6B74	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	301	A2402	RCC 17
A6B75	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	302	A2402	RCC 17
A6B76	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	303	A2402	RCC 17
A6B77	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	244	A2402	RCC 17
A6B78	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	305	A2402	RCC 17
A6B79	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	306	A2402	RCC 17
A6B80	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	307	A2402	RCC 17
A6B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	308	A2402	RCC 17
A6B82	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	309	A2402	RCC 17
A6B83	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	310	A2402	RCC 17
A6B84	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	311	A2402	RCC 17
A7B61	BC 69 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	312	A2402	RCC 17
A7B62	BC 69 PE+	2	0	1	2	0.917537839808026	1	0	1	0	0.0187756529835844	0.0093878264917922	313	A2402	RCC 17
A7B63	BC 69 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	314	A2402	RCC 17
A7B64	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	315	A2402	RCC 17
A7B65	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	316	A2402	RCC 17
A7B66	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	317	A2402	RCC 17
A7B67	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	318	A2402	RCC 17
A7B68	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	319	A2402	RCC 17
A7B69	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	320	A2402	RCC 17
A7B70	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	321	A2402	RCC 17
A7B71	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	322	A2402	RCC 17
A7B72	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	323	A2402	RCC 17
A7B73	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	324	A2402	RCC 17
A7B74	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	325	A2402	RCC 17
A7B75	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	326	A2402	RCC 17
A7B76	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	327	A2402	RCC 17
A7B77	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	328	A2402	RCC 17
A7B78	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	329	A2402	RCC 17
A7B79	BC 69 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	330	A2402	RCC 17
A7B80	BC 69 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	331	A2402	RCC 17
A7B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	332	A2402	RCC 17
A7B82	BC 69 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0187756529835844	0	333	A2402	RCC 17
A7B83	BC 69 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	334	A2402	RCC 17
A7B84	BC 69 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	335	A2402	RCC 17
A8B61	BC 69 PE+	0	2	1	1	-3.54432051622381	1	0	1	0	0	0.0125171019890563	336	A2402	RCC 17
A8B62	BC 69 PE+	0	1	0	2	-3.16992500144231	1	0	1	0	0	0.0093878264917922	337	A2402	RCC 17
A8B63	BC 69 PE+	0	2	2	0	-3.54432051622381	1	0	1	0	0	0.0125171019890563	338	A2402	RCC 17
A8B64	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	339	A2402	RCC 17
A8B65	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	340	A2402	RCC 17
A8B66	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	341	A2402	RCC 17
A8B67	BC 69 PE+	3	0	0	0	4.64385618977473	1	0	1	0	0.0281634794753766	0	342	A2402	RCC 17
A8B68	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	343	A2402	RCC 17
A8B69	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	344	A2402	RCC 17
A8B70	BC 69 PE+	1	0	2	0	0.506959988719883	1	0	1	0	0.0093878264917922	0.00625855099452814	345	A2402	RCC 17
A8B71	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	346	A2402	RCC 17
A8B72	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	347	A2402	RCC 17
A8B73	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	348	A2402	RCC 17
A8B74	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	349	A2402	RCC 17
A8B75	BC 69 PE+	1	2	0	1	0	1	0	1	0	0.0093878264917922	0.0093878264917922	350	A2402	RCC 17
A8B76	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	274	A2402	RCC 17
A8B77	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	352	B3501	RCC 17
A8B78	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	353	B3501	RCC 17
A8B79	BC 69 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	354	B3501	RCC 17
A8B80	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	355	B3501	RCC 17
A8B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	356	B3501	RCC 17
A8B82	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	357	B3501	RCC 17
A8B83	BC 69 PE+	1	1	1	0	0.506959988719883	1	0	1	0	0.0093878264917922	0.00625855099452814	358	B3501	RCC 17
A8B84	BC 69 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	359	B3501	RCC 17
A9B61	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	360	B3501	RCC 17
A9B62	BC 69 PE+	6	0	0	0	5.61470984411521	0.182501418037436	0.738733756722897	0.182501418037436	0.738733756722897	0.0563269589507532	0	361	B3501	RCC 17
A9B63	BC 69 PE+	1	1	3	0	-0.374395514781497	1	0	1	0	0.0093878264917922	0.0125171019890563	362	B3501	RCC 17
A9B64	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	363	B3501	RCC 17
A9B65	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	364	B3501	RCC 17
A9B66	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	365	B3501	RCC 17
A9B67	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	366	B3501	RCC 17
A9B68	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	367	B3501	RCC 17
A9B69	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	368	B3501	RCC 17
A9B70	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	369	B3501	RCC 17
A9B71	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	370	B3501	RCC 17
A9B72	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	371	B3501	RCC 17
A9B73	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	372	B3501	RCC 17
A9B74	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	373	B3501	RCC 17
A9B75	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	374	B3501	RCC 17
A9B76	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	375	B3501	RCC 17
A9B77	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	288	B3501	RCC 17
A9B78	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	377	B3501	RCC 17
A9B79	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	378	B3501	RCC 17
A9B80	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	379	B3501	RCC 17
A9B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	380	B3501	RCC 17
A9B82	BC 69 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.0093878264917922	381	B3501	RCC 17
A9B83	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	382	B3501	RCC 17
A9B84	BC 69 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	383	B3501	RCC 17
A10B61	BC 69 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	384	B3501	RCC 17
A10B62	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	385	B3501	RCC 17
A10B63	BC 69 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	386	B3501	RCC 17
A10B64	BC 69 PE+	0	0	2	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	387	B3501	RCC 17
A10B65	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	388	B3501	RCC 17
A10B66	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	389	B3501	RCC 17
A10B67	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	390	B3501	RCC 17
A10B68	BC 69 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	391	B3501	RCC 17
A10B69	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	392	B3501	RCC 17
A10B70	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	393	B3501	RCC 17
A10B71	BC 69 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	394	B3501	RCC 17
A10B72	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	395	B3501	RCC 17
A10B73	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	396	B3501	RCC 17
A10B74	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	397	B3501	RCC 17
A10B75	BC 69 PE+	1	1	1	0	0.506959988719883	1	0	1	0	0.0093878264917922	0.00625855099452814	398	B3501	RCC 17
A10B76	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	399	B3501	RCC 17
A10B77	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	400	B3501	RCC 17
A10B78	BC 69 PE+	11	0	0	0	6.4757334309664	0.00267090372222659	2.57334176666201	0.00267090372222659	2.57334176666201	0.103266091409714	0	401	B3501	RCC 17
A10B79	BC 69 PE+	2	1	0	0	2.2129937233342	1	0	1	0	0.0187756529835844	0.00312927549726407	402	B3501	RCC 17
A10B80	BC 69 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.0093878264917922	403	B3501	RCC 17
A10B81	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	404	B3501	RCC 17
A10B82	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	405	B3501	RCC 17
A10B83	BC 69 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	406	B3501	RCC 17
A10B84	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	407	C0401	RCC 17
A11B61	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	408	C0401	RCC 17
A11B62	BC 69 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	409	C0401	RCC 17
A11B63	BC 69 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	410	C0401	RCC 17
A11B64	BC 69 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	355	C0401	RCC 17
A11B65	BC 69 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.0093878264917922	0.00312927549726407	412	C0401	RCC 17
A11B66	BC 69 PE+	0	2	1	1	-3.54432051622381	1	0	1	0	0	0.0125171019890563	413	C0401	RCC 17
A11B67	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	357	C0401	RCC 17
A11B68	BC 69 PE+	0	0	0	0	0	1	0	1	0	0	0	415	C0401	RCC 17
A11B69	BC 69 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.0093878264917922	0	416	C0401	RCC 17
A11B70	BC 69 PE+	8	0	1	3	2.47804729680464	0.961012658791736	0.0172708916163766	0.961012658791736	0.0172708916163766	0.0751026119343376	0.0125171019890563	417	C0401	RCC 17
A11B71	BC 69 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0187756529835844	0	418	C0401	RCC 17
A11B72	BC 69 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00625855099452814	204	C0401	RCC 17
A11B73	BC 69 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00312927549726407	362	C0401	RCC 17
A11B74	BC 69 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.0093878264917922	421	C0401	RCC 17
A11B75	BC 69 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00312927549726407	422	C0401	RCC 17
A11B76	BC 69 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00625855099452814	280	C0401	RCC 17
