barcode	sample	count.1	input.1	input.2	input.3	log_fold_change	p	-log10(p)	masked_p (p = 1 if logFC < 0)	-log10(masked_p)	count.normalised (edgeR)	input.normalised (edgeR)	Peptide	HLA	RCC.sample
A2B80	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	235	A0201	RCC 17
A2B81	BC 57 PE+	0	0	0	2	-2.66296501272243	1	0	1	0	0	0.0063141880300755	236	A0201	RCC 17
A2B82	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	237	A0201	RCC 17
A2B83	BC 57 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00947128204511325	238	A0201	RCC 17
A2B84	BC 57 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.00947128204511325	239	A0201	RCC 17
A3B61	BC 57 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.00947128204511325	240	A0201	RCC 17
A3B62	BC 57 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	241	A0201	RCC 17
A3B63	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	242	A0201	RCC 17
A3B64	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	243	A0201	RCC 17
A3B65	BC 57 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.00947128204511325	244	A0201	RCC 17
A3B66	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	245	A0201	RCC 17
A3B67	BC 57 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0189425640902265	0	246	A0201	RCC 17
A3B68	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	247	A0201	RCC 17
A3B69	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	248	A0201	RCC 17
A3B70	BC 57 PE+	1	0	2	0	0.506959988719885	1	0	1	0	0.00947128204511325	0.0063141880300755	249	A0201	RCC 17
A3B71	BC 57 PE+	9	0	1	0	4.31535544096388	0.0560538346967292	1.2513946715496	0.0560538346967292	1.2513946715496	0.0852415384060193	0.00315709401503775	250	A0201	RCC 17
A3B72	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	251	A0201	RCC 17
A3B73	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	252	A0201	RCC 17
A3B74	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	253	A0201	RCC 17
A3B75	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	254	A0201	RCC 17
A3B76	BC 57 PE+	2	1	0	0	2.2129937233342	1	0	1	0	0.0189425640902265	0.00315709401503775	255	A0201	RCC 17
A3B77	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	256	A0201	RCC 17
A3B78	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	257	A0201	RCC 17
A3B79	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	258	A0201	RCC 17
A3B80	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	259	A0201	RCC 17
A3B81	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	260	A0201	RCC 17
A3B82	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	261	A0201	RCC 17
A3B83	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	262	A0201	RCC 17
A3B84	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	263	A0201	RCC 17
A5B61	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	264	A0201	RCC 17
A5B62	BC 57 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0189425640902265	0	265	A0201	RCC 17
A5B63	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	266	A0201	RCC 17
A5B64	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	267	A0201	RCC 17
A5B65	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	268	A0201	RCC 17
A5B66	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	269	A0201	RCC 17
A5B67	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	270	A0201	RCC 17
A5B68	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	271	A0201	RCC 17
A5B69	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	272	A0201	RCC 17
A5B70	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	273	A0201	RCC 17
A5B71	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	274	A0201	RCC 17
A5B72	BC 57 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.0063141880300755	275	A2402	RCC 17
A5B73	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	276	A2402	RCC 17
A5B74	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	277	A2402	RCC 17
A5B75	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	278	A2402	RCC 17
A5B76	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	279	A2402	RCC 17
A5B77	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	280	A2402	RCC 17
A5B78	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	281	A2402	RCC 17
A5B79	BC 57 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	282	A2402	RCC 17
A5B80	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	283	A2402	RCC 17
A5B81	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	284	A2402	RCC 17
A5B82	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	285	A2402	RCC 17
A5B83	BC 57 PE+	0	1	1	2	-3.54432051622381	1	0	1	0	0	0.012628376060151	286	A2402	RCC 17
A5B84	BC 57 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	287	A2402	RCC 17
A6B61	BC 57 PE+	2	2	0	0	1.42449782852791	1	0	1	0	0.0189425640902265	0.0063141880300755	288	A2402	RCC 17
A6B62	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	289	A2402	RCC 17
A6B63	BC 57 PE+	2	0	1	0	2.2129937233342	1	0	1	0	0.0189425640902265	0.00315709401503775	290	A2402	RCC 17
A6B64	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	291	A2402	RCC 17
A6B65	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	292	A2402	RCC 17
A6B66	BC 57 PE+	9	0	0	0	6.18982455888002	0.0172203003143557	1.76395927891429	0.0172203003143557	1.76395927891429	0.0852415384060193	0	224	A2402	RCC 17
A6B67	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	227	A2402	RCC 17
A6B68	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	295	A2402	RCC 17
A6B69	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	296	A2402	RCC 17
A6B70	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	297	A2402	RCC 17
A6B71	BC 57 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	298	A2402	RCC 17
A6B72	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	299	A2402	RCC 17
A6B73	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	300	A2402	RCC 17
A6B74	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	301	A2402	RCC 17
A6B75	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	302	A2402	RCC 17
A6B76	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	303	A2402	RCC 17
A6B77	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	244	A2402	RCC 17
A6B78	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	305	A2402	RCC 17
A6B79	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	306	A2402	RCC 17
A6B80	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	307	A2402	RCC 17
A6B81	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	308	A2402	RCC 17
A6B82	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	309	A2402	RCC 17
A6B83	BC 57 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	310	A2402	RCC 17
A6B84	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	311	A2402	RCC 17
A7B61	BC 57 PE+	2	1	1	1	0.917537839808028	1	0	1	0	0.0189425640902265	0.00947128204511325	312	A2402	RCC 17
A7B62	BC 57 PE+	1	0	1	2	1.28137060152597e-15	1	0	1	0	0.00947128204511325	0.00947128204511325	313	A2402	RCC 17
A7B63	BC 57 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	314	A2402	RCC 17
A7B64	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	315	A2402	RCC 17
A7B65	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	316	A2402	RCC 17
A7B66	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	317	A2402	RCC 17
A7B67	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	318	A2402	RCC 17
A7B68	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	319	A2402	RCC 17
A7B69	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	320	A2402	RCC 17
A7B70	BC 57 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	321	A2402	RCC 17
A7B71	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	322	A2402	RCC 17
A7B72	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	323	A2402	RCC 17
A7B73	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	324	A2402	RCC 17
A7B74	BC 57 PE+	3	0	0	0	4.64385618977473	1	0	1	0	0.0284138461353397	0	325	A2402	RCC 17
A7B75	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	326	A2402	RCC 17
A7B76	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	327	A2402	RCC 17
A7B77	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	328	A2402	RCC 17
A7B78	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	329	A2402	RCC 17
A7B79	BC 57 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	330	A2402	RCC 17
A7B80	BC 57 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	331	A2402	RCC 17
A7B81	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	332	A2402	RCC 17
A7B82	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	333	A2402	RCC 17
A7B83	BC 57 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	334	A2402	RCC 17
A7B84	BC 57 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00947128204511325	335	A2402	RCC 17
A8B61	BC 57 PE+	1	2	1	1	-0.374395514781497	1	0	1	0	0.00947128204511325	0.012628376060151	336	A2402	RCC 17
A8B62	BC 57 PE+	0	1	0	2	-3.16992500144231	1	0	1	0	0	0.00947128204511325	337	A2402	RCC 17
A8B63	BC 57 PE+	0	2	2	0	-3.54432051622381	1	0	1	0	0	0.012628376060151	338	A2402	RCC 17
A8B64	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	339	A2402	RCC 17
A8B65	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	340	A2402	RCC 17
A8B66	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	341	A2402	RCC 17
A8B67	BC 57 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0189425640902265	0	342	A2402	RCC 17
A8B68	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	343	A2402	RCC 17
A8B69	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	344	A2402	RCC 17
A8B70	BC 57 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	345	A2402	RCC 17
A8B71	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	346	A2402	RCC 17
A8B72	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	347	A2402	RCC 17
A8B73	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	348	A2402	RCC 17
A8B74	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	349	A2402	RCC 17
A8B75	BC 57 PE+	0	2	0	1	-3.16992500144231	1	0	1	0	0	0.00947128204511325	350	A2402	RCC 17
A8B76	BC 57 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	274	A2402	RCC 17
A8B77	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	352	B3501	RCC 17
A8B78	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	353	B3501	RCC 17
A8B79	BC 57 PE+	3	0	1	1	1.9808911770523	1	0	1	0	0.0284138461353397	0.0063141880300755	354	B3501	RCC 17
A8B80	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	355	B3501	RCC 17
A8B81	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	356	B3501	RCC 17
A8B82	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	357	B3501	RCC 17
A8B83	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	358	B3501	RCC 17
A8B84	BC 57 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00947128204511325	359	B3501	RCC 17
A9B61	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	360	B3501	RCC 17
A9B62	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	361	B3501	RCC 17
A9B63	BC 57 PE+	0	1	3	0	-3.54432051622381	1	0	1	0	0	0.012628376060151	362	B3501	RCC 17
A9B64	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	363	B3501	RCC 17
A9B65	BC 57 PE+	1	1	1	0	0.506959988719885	1	0	1	0	0.00947128204511325	0.0063141880300755	364	B3501	RCC 17
A9B66	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	365	B3501	RCC 17
A9B67	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	366	B3501	RCC 17
A9B68	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	367	B3501	RCC 17
A9B69	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	368	B3501	RCC 17
A9B70	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	369	B3501	RCC 17
A9B71	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	370	B3501	RCC 17
A9B72	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	371	B3501	RCC 17
A9B73	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	372	B3501	RCC 17
A9B74	BC 57 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	373	B3501	RCC 17
A9B75	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	374	B3501	RCC 17
A9B76	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	375	B3501	RCC 17
A9B77	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	288	B3501	RCC 17
A9B78	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	377	B3501	RCC 17
A9B79	BC 57 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	378	B3501	RCC 17
A9B80	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	379	B3501	RCC 17
A9B81	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	380	B3501	RCC 17
A9B82	BC 57 PE+	1	0	1	2	1.28137060152597e-15	1	0	1	0	0.00947128204511325	0.00947128204511325	381	B3501	RCC 17
A9B83	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	382	B3501	RCC 17
A9B84	BC 57 PE+	2	2	0	0	1.42449782852791	1	0	1	0	0.0189425640902265	0.0063141880300755	383	B3501	RCC 17
A10B61	BC 57 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.0063141880300755	384	B3501	RCC 17
A10B62	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	385	B3501	RCC 17
A10B63	BC 57 PE+	1	2	0	0	0.506959988719885	1	0	1	0	0.00947128204511325	0.0063141880300755	386	B3501	RCC 17
A10B64	BC 57 PE+	0	0	2	1	-3.16992500144231	1	0	1	0	0	0.00947128204511325	387	B3501	RCC 17
A10B65	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	388	B3501	RCC 17
A10B66	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	389	B3501	RCC 17
A10B67	BC 57 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	390	B3501	RCC 17
A10B68	BC 57 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	391	B3501	RCC 17
A10B69	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	392	B3501	RCC 17
A10B70	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	393	B3501	RCC 17
A10B71	BC 57 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.0063141880300755	394	B3501	RCC 17
A10B72	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	395	B3501	RCC 17
A10B73	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	396	B3501	RCC 17
A10B74	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	397	B3501	RCC 17
A10B75	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	398	B3501	RCC 17
A10B76	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	399	B3501	RCC 17
A10B77	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	400	B3501	RCC 17
A10B78	BC 57 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0189425640902265	0	401	B3501	RCC 17
A10B79	BC 57 PE+	2	1	0	0	2.2129937233342	1	0	1	0	0.0189425640902265	0.00315709401503775	402	B3501	RCC 17
A10B80	BC 57 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00947128204511325	403	B3501	RCC 17
A10B81	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	404	B3501	RCC 17
A10B82	BC 57 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00947128204511325	0	405	B3501	RCC 17
A10B83	BC 57 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	406	B3501	RCC 17
A10B84	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	407	C0401	RCC 17
A11B61	BC 57 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	408	C0401	RCC 17
A11B62	BC 57 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	409	C0401	RCC 17
A11B63	BC 57 PE+	1	0	2	0	0.506959988719885	1	0	1	0	0.00947128204511325	0.0063141880300755	410	C0401	RCC 17
A11B64	BC 57 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00315709401503775	355	C0401	RCC 17
A11B65	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	412	C0401	RCC 17
A11B66	BC 57 PE+	0	2	1	1	-3.54432051622381	1	0	1	0	0	0.012628376060151	413	C0401	RCC 17
A11B67	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	357	C0401	RCC 17
A11B68	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	415	C0401	RCC 17
A11B69	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	416	C0401	RCC 17
A11B70	BC 57 PE+	6	0	1	3	2.0703893278914	1	0	1	0	0.0568276922706795	0.012628376060151	417	C0401	RCC 17
A11B71	BC 57 PE+	0	0	0	0	0	1	0	1	0	0	0	418	C0401	RCC 17
A11B72	BC 57 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.0063141880300755	204	C0401	RCC 17
A11B73	BC 57 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00315709401503775	362	C0401	RCC 17
A11B74	BC 57 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.00947128204511325	421	C0401	RCC 17
A11B75	BC 57 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.00947128204511325	0.00315709401503775	422	C0401	RCC 17
A11B76	BC 57 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.0063141880300755	280	C0401	RCC 17
