barcode	sample	count.1	input.1	input.2	input.3	log_fold_change	p	-log10(p)	masked_p (p = 1 if logFC < 0)	-log10(masked_p)	count.normalised (edgeR)	input.normalised (edgeR)	Peptide	HLA	RCC.sample
A21B67	BC 81 PE+	0	1	0	0	-1.86863460995935	1	0	1	0	0	0.00276414604623479	55	B0702	RCC 19
A21B68	BC 81 PE+	1	0	0	0	3.15608684654603	1	0	1	0	0.0101368220307427	0	56	B0702	RCC 19
A21B69	BC 81 PE+	0	1	0	1	-2.66379236340278	1	0	1	0	0	0.00657987729396378	57	B0702	RCC 19
A21B70	BC 81 PE+	0	0	1	0	-1.88598536254598	1	0	1	0	0	0.00397945503258978	81	C0401	RCC 19
A21B71	BC 81 PE+	0	1	0	1	-2.66379236340278	1	0	1	0	0	0.00657987729396378	82	C0401	RCC 19
A21B72	BC 81 PE+	4	0	0	1	3.14503326962212	0.610049833887043	0.21463468679553	0.610049833887043	0.21463468679553	0.0405472881229706	0.00381573124772898	83	C0401	RCC 19
A21B73	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	84	C0401	RCC 19
A21B74	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	85	C0401	RCC 19
A21B75	BC 81 PE+	1	0	1	1	0.475457827291389	1	0	1	0	0.0101368220307427	0.00779518628031876	86	C0401	RCC 19
A21B76	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	87	C0401	RCC 19
A21B77	BC 81 PE+	2	1	0	0	2.2041719188869	1	0	1	0	0.0202736440614853	0.00276414604623479	88	C0401	RCC 19
A21B78	BC 81 PE+	0	1	0	0	-1.86863460995935	1	0	1	0	0	0.00276414604623479	89	C0401	RCC 19
A21B79	BC 81 PE+	1	2	0	6	-1.34308342813493	1	0	1	0	0.0101368220307427	0.0284226795788435	90	C0401	RCC 19
A21B80	BC 81 PE+	1	5	1	2	-1.30698481579426	1	0	1	0	0.0101368220307427	0.0254316477592217	48	C0401	RCC 19
A21B81	BC 81 PE+	0	4	2	2	-4.47700714031305	1	0	1	0	0	0.0266469567455767	92	C0401	RCC 19
A21B82	BC 81 PE+	1	1	0	1	0.49229448314325	1	0	1	0	0.0101368220307427	0.00657987729396378	93	C0401	RCC 19
A21B83	BC 81 PE+	0	1	1	2	-3.55813075839846	1	0	1	0	0	0.0143750635742825	94	C0401	RCC 19
A21B84	BC 81 PE+	0	2	0	1	-3.16210037353701	1	0	1	0	0	0.00934402334019857	95	C0401	RCC 19
A22B61	BC 81 PE+	0	0	1	2	-3.19301559089573	1	0	1	0	0	0.0116109175280477	96	C0401	RCC 19
A22B62	BC 81 PE+	1	2	0	1	-0.00601352699098345	1	0	1	0	0.0101368220307427	0.00934402334019857	97	C0401	RCC 19
A22B63	BC 81 PE+	1	2	1	0	-0.00764436187454708	1	0	1	0	0.0101368220307427	0.00950774712505937	98	C0401	RCC 19
A22B64	BC 81 PE+	1	0	1	0	1.27010148400004	1	0	1	0	0.0101368220307427	0.00397945503258978	15	C0401	RCC 19
A22B65	BC 81 PE+	1	1	0	0	1.28745223658668	1	0	1	0	0.0101368220307427	0.00276414604623479	93	C0702	RCC 19
A22B66	BC 81 PE+	0	2	0	1	-3.16210037353701	1	0	1	0	0	0.00934402334019857	81	C0702	RCC 19
A22B67	BC 81 PE+	0	0	0	2	-2.67893665175554	1	0	1	0	0	0.00763146249545796	94	C0702	RCC 19
A22B68	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	90	C0702	RCC 19
A22B69	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	104	C0702	RCC 19
A22B70	BC 81 PE+	1	0	0	0	3.15608684654603	1	0	1	0	0.0101368220307427	0	105	C0702	RCC 19
A22B71	BC 81 PE+	1	0	1	1	0.475457827291389	1	0	1	0	0.0101368220307427	0.00779518628031876	106	C0702	RCC 19
A22B72	BC 81 PE+	1	1	0	0	1.28745223658668	1	0	1	0	0.0101368220307427	0.00276414604623479	107	C0702	RCC 19
A22B73	BC 81 PE+	1	2	0	1	-0.00601352699098345	1	0	1	0	0.0101368220307427	0.00934402334019857	96	C0702	RCC 19
A22B74	BC 81 PE+	0	1	0	0	-1.86863460995935	1	0	1	0	0	0.00276414604623479	109	C0702	RCC 19
A22B75	BC 81 PE+	0	1	1	0	-2.66546945878918	1	0	1	0	0	0.00674360107882457	110	C0702	RCC 19
A22B76	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	111	C0702	RCC 19
A22B77	BC 81 PE+	1	1	0	0	1.28745223658668	1	0	1	0	0.0101368220307427	0.00276414604623479	85	C0702	RCC 19
A22B78	BC 81 PE+	2	0	0	0	4.07280652884625	1	0	1	0	0.0202736440614853	0	88	C0702	RCC 19
A22B79	BC 81 PE+	0	2	1	0	-3.16373120842058	1	0	1	0	0	0.00950774712505937	114	C0702	RCC 19
A22B80	BC 81 PE+	0	0	1	3	-3.57239182712946	1	0	1	0	0	0.0154266487757767	115	C0702	RCC 19
A22B81	BC 81 PE+	0	4	2	1	-4.28838606293962	1	0	1	0	0	0.0228312254978477	98	C0702	RCC 19
A22B82	BC 81 PE+	0	2	0	4	-4.0961302817152	1	0	1	0	0	0.0207912170833855	95	C0702	RCC 19
A22B83	BC 81 PE+	0	0	2	2	-3.57401729800375	1	0	1	0	0	0.0155903725606375	118	C0702	RCC 19
A22B84	BC 81 PE+	0	0	2	3	-3.87559127806897	1	0	1	0	0	0.0194061038083665	75	C0702	RCC 19
A23B61	BC 81 PE+	1	1	1	0	0.490617387756852	1	0	1	0	0.0101368220307427	0.00674360107882457	120	C0702	RCC 19
A23B62	BC 81 PE+	2	1	1	1	0.894490859565547	1	0	1	0	0.0202736440614853	0.0105593323265536	87	C0702	RCC 19
A23B63	BC 81 PE+	1	2	1	0	-0.00764436187454708	1	0	1	0	0.0101368220307427	0.00950774712505937	122	C0702	RCC 19
A23B64	BC 81 PE+	0	0	0	2	-2.67893665175554	1	0	1	0	0	0.00763146249545796	83	C0702	RCC 19
A23B65	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	124	C0702	RCC 19
A23B66	BC 81 PE+	0	0	1	0	-1.88598536254598	1	0	1	0	0	0.00397945503258978	125	C0702	RCC 19
A23B67	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	126	C0702	RCC 19
A25B61	BC 81 PE+	0	0	3	1	-3.57564423004495	1	0	1	0	0	0.0157540963454983	24	A0201	Virus
A25B62	BC 81 PE+	0	2	2	1	-3.84797265563461	1	0	1	0	0	0.0173029334053781	13	A0201	Virus
A25B63	BC 81 PE+	6	0	1	2	2.40643654970136	0.610049833887043	0.21463468679553	0.610049833887043	0.21463468679553	0.0608209321844559	0.0116109175280477	6	A0201	Virus
A25B64	BC 81 PE+	0	0	0	1	-1.88425807396155	1	0	1	0	0	0.00381573124772898	16	A0201	Virus
A25B65	BC 81 PE+	0	0	0	0	-1.28137060152597e-15	1	0	1	0	0	0	5	A0201	Virus
A25B66	BC 81 PE+	0	0	0	1	-1.88425807396155	1	0	1	0	0	0.00381573124772898	10	A0201	Virus
A25B67	BC 81 PE+	0	2	1	1	-3.54397023113091	1	0	1	0	0	0.0133234783727884	20	B0702	Virus
A26B61	BC 81 PE+	0	1	1	5	-4.32568180872843	1	0	1	0	0	0.0258222573174695	3	A0201	Virus
A26B62	BC 81 PE+	1	2	1	1	-0.387883384584886	1	0	1	0	0.0101368220307427	0.0133234783727884	14	B0702	Virus
A26B63	BC 81 PE+	1	1	0	5	-0.953400691526221	1	0	1	0	0.0101368220307427	0.0218428022848797	21	B0702	Virus
